"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1214,      -11.97377105,      -11.93519845,      -11.69117625,      -12.56473796,      -11.40461573
          0,           0,        1215,      -11.95470158,      -11.90982104,      -11.68978316,      -12.31678427,      -11.38531035
          0,           0,        1216,      -11.95938883,      -11.91258899,      -11.68825166,      -12.23088454,      -11.39031486
          0,           0,        1217,      -11.94380451,      -11.89769122,      -11.68924372,       -12.3734504,      -11.37529311
          0,           0,        1218,       -11.9625413,      -11.91975595,      -11.68943891,      -12.43726887,      -11.39340226
          0,           0,        1219,      -11.96871512,      -11.92773034,      -11.68974898,      -12.46466661,      -11.39957377
          0,           0,        1220,      -11.96110897,      -11.91845326,      -11.68971764,      -12.37215457,      -11.39172657
          0,           0,        1221,      -11.96388467,      -11.92333283,      -11.69031084,      -12.51548402,      -11.39483265
          0,           0,        1222,      -11.97340403,      -11.93513512,      -11.69063375,      -12.58621664,      -11.40419558
          0,           0,        1223,      -11.97557283,      -11.93776674,      -11.69083219,      -12.58828529,      -11.40646205
          0,           0,        1224,      -11.96932642,      -11.92904944,      -11.69088907,       -12.4795926,      -11.40011126
          0,           0,        1225,      -11.97118351,       -11.9322237,      -11.69100379,      -12.61346911,      -11.40220088
          0,           0,        1226,      -11.97679208,      -11.93920935,      -11.69102195,      -12.65491187,      -11.40766435
          0,           0,        1227,      -11.97799241,       -11.9407652,      -11.69096639,      -12.62831878,      -11.40891365
          0,           0,        1228,      -11.97379472,       -11.9348551,      -11.69093163,      -12.53420692,      -11.40462319
          0,           0,        1229,      -11.97567145,      -11.93667112,      -11.69093545,       -12.5065313,      -11.40652998
          0,           0,        1230,      -11.95605936,      -11.91060884,      -11.68963718,      -12.31133221,      -11.38660745
          0,           0,        1231,      -11.95636243,      -11.91326378,      -11.69058689,      -12.48496027,        -11.387696
          0,           0,        1232,      -11.96930408,      -11.92904105,      -11.69089255,       -12.5798184,      -11.40019616
          0,           0,        1233,       -11.9726737,      -11.93349456,      -11.69100089,       -12.5808461,      -11.40356401
          0,           0,        1234,       -11.9628842,      -11.92063756,      -11.69064961,      -12.40964418,      -11.39353116
          0,           0,        1235,      -11.96519615,      -11.92486701,       -11.6910231,      -12.59023034,      -11.39621351
          0,           0,        1236,      -11.97425305,      -11.93588169,      -11.69117379,      -12.66884117,      -11.40504012
          0,           0,        1237,      -11.97614704,      -11.93821521,      -11.69121858,       -12.6468731,      -11.40699734
          0,           0,        1238,      -11.96943332,      -11.92909632,       -11.6911155,      -12.49266359,      -11.40017506
          0,           0,        1239,      -11.97105998,      -11.93202989,       -11.6911656,      -12.64207017,      -11.40206332
          0,           0,        1240,      -11.97685661,      -11.93919854,      -11.69117132,      -12.68390982,      -11.40771381
          0,           0,        1241,      -11.97800031,       -11.9406822,      -11.69110384,      -12.65029694,      -11.40890817
          0,           0,        1242,      -11.97330013,      -11.93417667,      -11.69100298,      -12.53642684,      -11.40410989
          0,           0,        1243,      -11.97548313,      -11.93623244,      -11.69096138,      -12.50284712,      -11.40633595
          0,           0,        1244,      -11.97079312,      -11.93174326,      -11.69110108,      -12.64594323,      -11.40181967
          0,           0,        1245,      -11.97651351,      -11.93864885,      -11.69113833,      -12.67854962,      -11.40738469
          0,           0,        1246,      -11.97824531,      -11.94078931,      -11.69111973,      -12.66512603,      -11.40916806
          0,           0,        1247,      -11.97602007,      -11.93765495,      -11.69114569,      -12.59091945,      -11.40687768
          0,           0,        1248,      -11.96199609,      -11.91857401,      -11.69036801,      -12.38126197,      -11.39266779
          0,           0,        1249,      -11.96558303,      -11.92453592,      -11.69093528,       -12.5562477,      -11.39679601
          0,           0,        1250,      -11.97416664,      -11.93523778,      -11.69117686,      -12.65698109,      -11.40504473
          0,           0,        1251,      -11.97588758,      -11.93769847,      -11.69125451,      -12.64903175,      -11.40676138
          0,           0,        1252,      -11.96921469,      -11.92893291,       -11.6910313,      -12.48709272,      -11.39997766
          0,           0,        1253,      -11.97209581,      -11.93154921,      -11.69069835,      -12.43158191,      -11.40292085
          0,           0,        1254,      -11.93899345,       -11.8892837,      -11.68742238,      -12.18735815,      -11.36936811
          0,           0,        1255,      -11.93927408,       -11.8925388,      -11.68897087,      -12.34027799,      -11.37087899
          0,           0,        1256,      -11.95714898,      -11.91327999,      -11.68922632,      -12.41598488,      -11.38799981
          0,           0,        1257,      -11.96756252,      -11.92582506,      -11.68952485,      -12.45778039,      -11.39844751
          0,           0,        1258,      -11.96794411,      -11.92676223,      -11.69006431,       -12.4541562,      -11.39867609
          0,           0,        1259,      -11.94990486,      -11.90383502,        -11.689453,      -12.28325826,      -11.38039605
          0,           0,        1260,      -11.95431227,      -11.91102809,      -11.69037725,      -12.46828786,      -11.38554624
          0,           0,        1261,      -11.96924498,      -11.92926718,      -11.69075963,      -12.57994452,      -11.39998228
          0,           0,        1262,      -11.97228094,      -11.93325798,      -11.69092441,      -12.57141064,      -11.40307865
          0,           0,        1263,      -11.97545971,      -11.93708969,      -11.69105817,      -12.56277819,      -11.40625775
          0,           0,        1264,      -11.96407277,       -11.9218974,       -11.6907284,      -12.40238719,      -11.39465723
          0,           0,        1265,      -11.96340688,      -11.92265984,      -11.69102549,      -12.58440518,      -11.39449523
          0,           0,        1266,      -11.97330816,      -11.93453224,      -11.69112538,      -12.65670158,       -11.4040896
          0,           0,        1267,       -11.9753531,      -11.93715144,      -11.69113094,       -12.6261964,      -11.40620869
          0,           0,        1268,      -11.96852567,      -11.92788707,      -11.69100595,      -12.47812141,      -11.39923649
          0,           0,        1269,       -11.9702126,      -11.93099284,      -11.69103754,      -12.62179716,      -11.40120726
          0,           0,        1270,       -11.9764473,      -11.93874888,      -11.69102155,       -12.6556349,      -11.40729837
          0,           0,        1271,      -11.97766425,      -11.94028519,      -11.69092688,      -12.61994467,      -11.40857045
          0,           0,        1272,      -11.97262124,      -11.93325813,      -11.69086159,      -12.51060346,      -11.40342616
          0,           0,        1273,      -11.97505076,      -11.93553526,      -11.69082384,      -12.48035841,       -11.4059089
          0,           0,        1274,      -11.95227988,      -11.90600766,      -11.68945058,       -12.2812183,      -11.38276695
          0,           0,        1275,      -11.95235526,      -11.90806097,      -11.69049393,      -12.46172179,      -11.38372133
          0,           0,        1276,      -11.96737028,      -11.92619645,      -11.69081829,      -12.57210552,      -11.39820752
          0,           0,        1277,      -11.97096023,      -11.93102602,      -11.69096899,      -12.56764392,      -11.40183054
          0,           0,        1278,      -11.97217208,      -11.93320871,       -11.6908859,      -12.63217199,      -11.40299821
          0,           0,        1279,      -11.97648527,      -11.93837249,      -11.69089258,       -12.6223579,      -11.40730102
          0,           0,        1280,      -11.97799967,      -11.94039182,      -11.69077196,      -12.59609523,      -11.40897773
          0,           0,        1281,      -11.97646749,      -11.93820407,      -11.69074057,      -12.55346344,      -11.40744499
          0,           0,        1282,      -11.97808904,      -11.94003914,      -11.69072396,      -12.54745513,      -11.40906395
          0,           0,        1283,      -11.96810419,      -11.92651188,      -11.69040975,       -12.4280725,      -11.39885336
          0,           0,        1284,      -11.97026884,      -11.92869924,      -11.69021498,      -12.38350034,      -11.40113475
          0,           0,        1285,      -11.93621493,      -11.88619634,      -11.68718406,      -12.17107274,       -11.3665654
          0,           0,        1286,      -11.93576171,      -11.88786198,      -11.68888291,       -12.3201399,      -11.36751214
          0,           0,        1287,      -11.95831862,       -11.9145558,      -11.68921289,      -12.40736713,      -11.38925485
          0,           0,        1288,      -11.96651125,      -11.92485991,      -11.68949713,      -12.45418698,      -11.39744423
          0,           0,        1289,      -11.96723882,      -11.92608017,      -11.69004281,       -12.4490999,      -11.39789808
          0,           0,        1290,      -11.97106868,      -11.93106863,      -11.69044552,      -12.45629466,      -11.40173605
          0,           0,        1291,      -11.95074282,      -11.90379245,      -11.68922852,      -12.27112822,      -11.38120652
          0,           0,        1292,      -11.95065145,      -11.90692768,      -11.69024484,      -12.45111889,       -11.3819043
          0,           0,        1293,      -11.96717345,      -11.92650361,      -11.69053989,      -12.54578222,      -11.39784097
          0,           0,        1294,      -11.97099695,      -11.93147776,      -11.69073419,      -12.54025971,       -11.4017602
          0,           0,        1295,       -11.9584802,      -11.91532045,      -11.69052981,      -12.37486057,      -11.38903733
          0,           0,        1296,      -11.96185336,      -11.92066494,      -11.69086199,      -12.55348478,      -11.39287051
          0,           0,        1297,      -11.97276169,      -11.93403701,      -11.69099019,      -12.62545428,      -11.40350518
          0,           0,        1298,      -11.97487927,      -11.93672862,      -11.69096488,      -12.59090797,      -11.40573529
          0,           0,        1299,      -11.96708555,      -11.92604821,      -11.69084261,      -12.45035215,      -11.39778291
          0,           0,        1300,      -11.96889986,      -11.92940196,      -11.69082377,      -12.58973581,      -11.39989402
          0,           0,        1301,      -11.97572579,      -11.93787653,      -11.69080751,      -12.61796804,      -11.40655915
          0,           0,        1302,      -11.97719934,      -11.93972386,      -11.69068573,      -12.58404135,       -11.4080992
          0,           0,        1303,      -11.97186049,       -11.9322433,      -11.69062643,      -12.48424374,      -11.40263725
          0,           0,        1304,      -11.97339103,       -11.9350217,      -11.69061265,      -12.58462814,      -11.40439533
          0,           0,        1305,      -11.97770133,      -11.94040028,      -11.69062924,      -12.60789481,      -11.40859345
          0,           0,        1306,      -11.97859428,      -11.94155518,      -11.69059481,      -12.58950603,      -11.40952624
          0,           0,        1307,      -11.97488404,      -11.93633549,      -11.69060776,      -12.52039919,       -11.4057289
          0,           0,        1308,      -11.97666368,      -11.93811965,      -11.69068682,      -12.50259569,      -11.40754714
          0,           0,        1309,      -11.96021587,      -11.91624568,      -11.68979241,       -12.3376475,      -11.39083071
          0,           0,        1310,      -11.96066497,      -11.91867691,      -11.69060284,      -12.50357675,      -11.39194059
          0,           0,        1311,      -11.97144066,      -11.93170662,      -11.69092871,      -12.59792562,      -11.40231528
          0,           0,        1312,      -11.97403948,      -11.93528111,      -11.69107699,      -12.60445641,      -11.40492221
          0,           0,        1313,      -11.97644964,      -11.93842843,      -11.69121447,      -12.60950931,      -11.40728674
          0,           0,        1314,      -11.96698101,       -11.9258039,      -11.69082217,      -12.44998085,      -11.39764046
          0,           0,        1315,      -11.96750166,      -11.92782886,      -11.69114388,      -12.61671276,      -11.39855666
          0,           0,        1316,      -11.97522508,      -11.93705343,      -11.69124497,      -12.68914101,      -11.40605253
          0,           0,        1317,      -11.97694698,      -11.93920199,      -11.69128248,      -12.67058703,      -11.40782789
          0,           0,        1318,      -11.96285601,      -11.92125623,      -11.70345274,      -12.52804003,      -11.39203725
          0,           0,        1319,      -11.96406146,      -11.92543216,      -11.69051317,      -12.64260798,      -11.39484142
          0,           0,        1320,      -11.97405968,      -11.93755765,      -11.68966683,       -12.6800672,      -11.40526416
          0,           0,        1321,      -11.97760046,      -11.94143455,      -11.69034688,      -12.66319776,      -11.40880932
          0,           0,        1322,      -11.97454009,      -11.93676385,      -11.69072952,       -12.5710796,      -11.40554782
          0,           0,        1323,      -11.95634641,       -11.9119045,      -11.68986925,      -12.33566151,      -11.38702891
          0,           0,        1324,      -11.96109406,      -11.91900589,      -11.69076498,      -12.51496078,       -11.3923783
          0,           0,        1325,      -11.97168436,      -11.93214499,      -11.69107669,      -12.62988859,      -11.40252731
          0,           0,        1326,      -11.97411362,      -11.93550596,      -11.69117941,      -12.61980866,      -11.40497836
          0,           0,        1327,      -11.96505129,      -11.92372273,      -11.69074588,      -12.43327316,      -11.39574742
          0,           0,        1328,      -11.96717785,      -11.92723856,      -11.69106826,      -12.60140407,      -11.39822212
          0,           0,        1329,      -11.97517858,      -11.93704075,      -11.69121015,      -12.67964396,      -11.40599215
          0,           0,        1330,      -11.97686822,      -11.93917026,      -11.69127256,      -12.66611466,      -11.40773519
          0,           0,        1331,      -11.97113623,      -11.93133783,      -11.69113716,      -12.52138036,      -11.40190451
          0,           0,        1332,      -11.97265045,      -11.93406131,      -11.69122882,      -12.66238273,       -11.4036477
          0,           0,        1333,      -11.97759939,      -11.94018504,      -11.69125038,      -12.70476575,       -11.4084864
          0,           0,        1334,      -11.97858382,      -11.94141618,      -11.69121803,      -12.67513551,      -11.40949983
          0,           0,        1335,      -11.97460421,      -11.93583237,      -11.69116283,      -12.56623407,      -11.40545178
          0,           0,        1336,      -11.95504873,      -11.90983304,      -11.68998418,      -12.32752141,      -11.38562407
          0,           0,        1337,      -11.95996775,      -11.91707015,      -11.69076697,      -12.50945303,      -11.39128649
          0,           0,        1338,      -11.97136824,      -11.93140334,      -11.69107186,      -12.62100109,      -11.40224817
          0,           0,        1339,      -11.97379022,      -11.93495106,      -11.69115097,      -12.61202915,       -11.4046774
          0,           0,        1340,      -11.96428272,      -11.92257161,      -11.69074313,      -12.42955448,      -11.39498025
          0,           0,        1341,      -11.96709008,      -11.92714655,      -11.69107578,      -12.60602122,      -11.39813376
          0,           0,        1342,      -11.97514644,      -11.93692196,      -11.69121577,      -12.68471996,       -11.4059613
          0,           0,        1343,      -11.97687298,      -11.93914018,      -11.69126045,      -12.66640785,      -11.40774025
          0,           0,        1344,      -11.97110455,      -11.93122462,      -11.69116793,       -12.5177132,      -11.40188235
          0,           0,        1345,       -11.9725444,      -11.93387777,      -11.69122897,      -12.66207596,      -11.40352783
          0,           0,        1346,       -11.9774969,      -11.93999815,      -11.69125397,      -12.70404541,      -11.40836332
          0,           0,        1347,      -11.97847228,      -11.94124075,      -11.69121911,       -12.6731633,      -11.40938552
          0,           0,        1348,      -11.97472447,      -11.93607138,       -11.6911642,      -12.56577837,      -11.40556027
          0,           0,        1349,      -11.97633632,       -11.9375478,      -11.69109389,      -12.52956151,      -11.40720062
          0,           0,        1350,      -11.97572484,       -11.9368787,      -11.69105891,      -12.52900149,      -11.40660676
          0,           0,        1351,      -11.95698034,      -11.91266775,      -11.68963022,      -12.31742168,      -11.38752534
          0,           0,        1352,       -11.9562397,       -11.9136589,      -11.69041896,      -12.47545676,      -11.38756868
          0,           0,        1353,      -11.96944474,      -11.92930913,      -11.69063792,      -12.55528036,       -11.4003211
          0,           0,        1354,       -11.9726033,      -11.93335243,      -11.69076823,      -12.56209675,      -11.40345557
          0,           0,        1355,      -11.96385301,      -11.92165625,      -11.69048516,      -12.41466412,       -11.3945081
          0,           0,        1356,      -11.96609805,      -11.92600067,      -11.69089125,      -12.58199739,      -11.39708628
          0,           0,        1357,      -11.97468498,      -11.93644769,      -11.69108123,      -12.65461184,      -11.40548119
          0,           0,        1358,      -11.97648775,      -11.93872481,      -11.69115287,       -12.6382808,      -11.40735564
          0,           0,        1359,      -11.97029317,      -11.93015937,      -11.69105276,      -12.49971651,      -11.40104955
          0,           0,        1360,       -11.9717276,      -11.93292195,      -11.69113904,      -12.64060284,      -11.40273913
          0,           0,        1361,      -11.97707852,      -11.93953364,      -11.69113799,      -12.67964948,      -11.40795049
          0,           0,        1362,      -11.97824698,       -11.9410168,      -11.69107132,      -12.64789305,      -11.40916318
          0,           0,        1363,      -11.97432322,      -11.93556221,      -11.69102901,      -12.54759276,      -11.40515095
          0,           0,        1364,       -11.9760115,      -11.93705262,      -11.69100161,      -12.51641902,      -11.40687972
          0,           0,        1365,      -11.95598215,      -11.91094633,      -11.68975575,      -12.31572003,       -11.3865106
          0,           0,        1366,      -11.95666832,      -11.91370531,      -11.69062364,      -12.49113909,      -11.38797926
          0,           0,        1367,      -11.96945111,      -11.92915546,      -11.69091519,       -12.5904418,      -11.40032338
          0,           0,        1368,      -11.97253162,      -11.93324674,      -11.69102557,       -12.5845102,       -11.4034021
          0,           0,        1369,      -11.96238383,       -11.9199746,      -11.69063544,      -12.40625727,      -11.39302843
          0,           0,        1370,      -11.96495131,       -11.9245257,      -11.69100677,      -12.58549016,      -11.39598282
          0,           0,        1371,      -11.97416801,      -11.93570707,      -11.69115644,      -12.66744206,      -11.40495199
          0,           0,        1372,      -11.97616732,      -11.93823703,      -11.69122305,      -12.65148696,      -11.40702332
          0,           0,        1373,      -11.96934295,      -11.92902877,      -11.69108285,      -12.49934362,      -11.40007518
          0,           0,        1374,      -11.97247469,      -11.93184841,      -11.69091349,       -12.4475961,      -11.40329487
          0,           0,        1375,      -11.94277193,      -11.89390548,      -11.68845338,      -12.21866009,      -11.37312098
          0,           0,        1376,      -11.94215538,       -11.8957682,       -11.6898226,      -12.39011826,      -11.37366873
          0,           0,        1377,      -11.95876086,      -11.91527849,      -11.69002839,      -12.47750093,      -11.38957623
          0,           0,        1378,      -11.96874943,      -11.92740127,      -11.69020618,      -12.51406242,      -11.39964129
          0,           0,        1379,       -11.9734542,      -11.93365879,      -11.69045359,      -12.54234424,      -11.40425312
          0,           0,        1380,      -11.97166665,      -11.93153704,      -11.69085468,        -12.504572,      -11.40240676
          0,           0,        1381,      -11.95225437,      -11.90593864,      -11.68996336,      -12.30899339,      -11.38284208
          0,           0,        1382,       -11.9569512,      -11.91366664,      -11.69078234,      -12.50658449,      -11.38821289
          0,           0,        1383,      -11.97026937,      -11.93017172,       -11.6910933,      -12.62838221,      -11.40103122
          0,           0,        1384,      -11.97307163,      -11.93405589,       -11.6911813,      -12.60844954,      -11.40388441
          0,           0,        1385,      -11.96234385,      -11.91991429,      -11.69086068,      -12.41334874,       -11.3929592
          0,           0,        1386,      -11.96520424,      -11.92467017,      -11.69110692,      -12.60138012,      -11.39625337
          0,           0,        1387,      -11.97434707,      -11.93589738,      -11.69120075,      -12.67424931,        -11.405131
          0,           0,        1388,      -11.97611776,      -11.93821248,      -11.69116501,      -12.63777765,      -11.40697097
          0,           0,        1389,      -11.96951401,      -11.92911677,      -11.69104379,      -12.48584908,       -11.4002535
          0,           0,        1390,      -11.97099273,      -11.93197261,      -11.69103965,      -12.62791103,      -11.40198799
          0,           0,        1391,      -11.97673184,      -11.93910049,      -11.69103109,      -12.66091076,      -11.40758801
          0,           0,        1392,      -11.97794703,       -11.9406189,      -11.69093669,      -12.62461675,      -11.40885424
          0,           0,        1393,      -11.97363408,      -11.93456155,      -11.69088681,      -12.52155796,      -11.40445067
          0,           0,        1394,      -11.95153614,      -11.90489207,       -11.6895596,      -12.29213138,      -11.38206049
          0,           0,        1395,      -11.95703473,      -11.91346836,      -11.69057915,      -12.47907857,      -11.38840293
          0,           0,        1396,      -11.96973835,      -11.92921383,      -11.69098795,      -12.59877773,      -11.40058104
          0,           0,        1397,      -11.97270603,      -11.93348769,      -11.69109864,      -12.59139133,      -11.40356374
          0,           0,        1398,      -11.96105689,      -11.91822755,      -11.69061777,      -12.39870092,      -11.39167629
          0,           0,        1399,       -11.9641031,      -11.92322858,      -11.69103035,      -12.58141766,       -11.3951886
          0,           0,        1400,      -11.97384583,      -11.93515988,      -11.69119331,      -12.67007466,      -11.40463649
          0,           0,        1401,       -11.9757398,      -11.93770493,      -11.69123365,      -12.64613066,      -11.40659088
          0,           0,        1402,      -11.96876837,      -11.92809277,      -11.69110668,      -12.48655078,      -11.39950726
          0,           0,        1403,      -11.97049729,      -11.93139884,      -11.69119237,      -12.64319446,      -11.40150006
          0,           0,        1404,      -11.97648543,      -11.93875859,      -11.69120782,      -12.68962592,      -11.40733653
          0,           0,        1405,      -11.97782904,      -11.94040433,       -11.6911418,      -12.65564513,      -11.40872548
          0,           0,        1406,      -11.97304185,      -11.93366381,      -11.69104416,      -12.53397697,      -11.40384644
          0,           0,        1407,      -11.97529507,      -11.93606515,      -11.69104224,      -12.50158717,      -11.40616054
          0,           0,        1408,      -11.97474462,      -11.93536761,      -11.69100884,      -12.50744138,      -11.40561579
          0,           0,        1409,      -11.97354996,      -11.93460957,      -11.69096916,      -12.50723272,      -11.40439392
          0,           0,        1410,      -11.96690905,      -11.92742033,      -11.69103939,      -12.62325297,      -11.39790233
          0,           0,        1411,      -11.97415977,      -11.93549434,      -11.69103081,      -12.64302411,       -11.4050304
          0,           0,        1412,      -11.97673875,      -11.93850646,      -11.69105918,      -12.63981662,      -11.40764228
          0,           0,        1413,      -11.97479497,       -11.9357868,      -11.69113691,      -12.57623605,      -11.40563026
          0,           0,        1414,      -11.96008099,      -11.91572202,      -11.69037082,       -12.3691634,      -11.39075987
          0,           0,        1415,      -11.96398487,      -11.92235666,      -11.69098436,      -12.55498862,      -11.39519467
          0,           0,        1416,      -11.97338259,      -11.93416422,      -11.69121575,      -12.66590487,      -11.40422082
          0,           0,        1417,      -11.97546331,      -11.93712342,      -11.69128618,      -12.65025939,       -11.4063203
          0,           0,        1418,      -11.96831411,      -11.92767567,      -11.69103684,      -12.48181997,      -11.39903393
          0,           0,        1419,      -11.97141912,       -11.9305055,      -11.69074327,      -12.42283301,      -11.40223242
          0,           0,        1420,      -11.96321647,      -11.92229533,      -11.69103007,      -12.59561297,      -11.39431073
          0,           0,        1421,      -11.97297997,      -11.93381013,      -11.69110981,      -12.65239751,      -11.40377971
          0,           0,        1422,      -11.97584877,      -11.93744153,      -11.69113851,      -12.64891598,      -11.40673603
          0,           0,        1423,      -11.97142554,      -11.93165199,      -11.69115806,       -12.5340958,      -11.40218082
          0,           0,        1424,      -11.97311921,      -11.93453046,      -11.69117089,      -12.65736374,      -11.40409352
          0,           0,        1425,      -11.97777695,      -11.94038153,       -11.6911528,      -12.68393713,      -11.40867422
          0,           0,        1426,      -11.97874447,       -11.9416302,      -11.69107493,      -12.65551982,      -11.40968669
          0,           0,        1427,      -11.97547431,      -11.93696965,      -11.69101509,      -12.56638678,      -11.40634415
          0,           0,        1428,      -11.97732535,      -11.93884867,      -11.69103586,      -12.54526761,      -11.40821928
          0,           0,        1429,      -11.96277732,      -11.91969152,       -11.6902067,      -12.36916226,      -11.39344884
          0,           0,        1430,      -11.96263438,      -11.92117853,      -11.69086106,      -12.53882447,       -11.3938508
          0,           0,        1431,      -11.97239478,      -11.93303921,      -11.69109237,      -12.63186503,      -11.40327447
          0,           0,        1432,      -11.97477279,      -11.93623697,       -11.6911708,      -12.62546325,      -11.40567804
          0,           0,        1433,      -11.96662094,      -11.92563048,      -11.69091548,      -12.45960971,      -11.39733404
          0,           0,        1434,      -11.96888483,      -11.92930909,      -11.69115701,      -12.62625479,      -11.39989331
          0,           0,        1435,      -11.97591786,      -11.93788292,       -11.6912746,      -12.69839687,      -11.40674421
          0,           0,        1436,      -11.97738652,      -11.93975288,      -11.69129208,      -12.67909513,      -11.40826839
          0,           0,        1437,      -11.97205664,      -11.93241115,       -11.6911681,      -12.53800962,      -11.40285009
          0,           0,        1438,      -11.97483002,      -11.93521767,      -11.69105066,      -12.49531788,      -11.40568534
          0,           0,        1439,      -11.97403813,      -11.93457546,      -11.69095943,      -12.49677929,       -11.4049392
          0,           0,        1440,      -11.95139621,      -11.90563958,      -11.68906789,      -12.27394997,      -11.38183906
          0,           0,        1441,       -11.9500894,      -11.90605758,      -11.69005079,      -12.43328967,       -11.3814605
          0,           0,        1442,      -11.96607197,       -11.9249046,       -11.6902453,       -12.5151125,       -11.3968904
          0,           0,        1443,      -11.97015228,      -11.93020392,      -11.69042233,      -12.51580788,      -11.40096309
          0,           0,        1444,      -11.95809795,      -11.91445697,       -11.6900021,      -12.35504672,      -11.38863938
          0,           0,        1445,      -11.96090224,      -11.91953772,      -11.69057878,      -12.52428902,      -11.39194378
          0,           0,        1446,      -11.97250244,      -11.93367847,      -11.69083147,      -12.60666038,      -11.40324967
          0,           0,        1447,      -11.97472356,      -11.93647338,      -11.69099231,      -12.59421159,      -11.40555995
          0,           0,        1448,      -11.97693971,       -11.9390873,      -11.69106802,      -12.58577986,      -11.40777606
          0,           0,        1449,       -11.9682989,      -11.92739751,      -11.69094737,      -12.44662641,      -11.39898641
          0,           0,        1450,      -11.96783615,      -11.92818035,      -11.69105153,      -12.61007861,      -11.39888541
          0,           0,        1451,      -11.97532349,       -11.9372813,      -11.69108528,      -12.66054373,       -11.4061416
          0,           0,        1452,      -11.97682662,      -11.93916808,      -11.69102039,      -12.62711603,      -11.40771979
          0,           0,        1453,      -11.97152616,      -11.93168585,      -11.69093926,      -12.50582633,      -11.40230674
          0,           0,        1454,      -11.97318131,       -11.9346723,      -11.69092525,       -12.6226578,      -11.40417197
          0,           0,        1455,      -11.97772454,      -11.94032882,      -11.69091178,      -12.64614779,      -11.40860586
          0,           0,        1456,      -11.97864984,      -11.94158585,      -11.69083326,      -12.61942874,      -11.40957938
          0,           0,        1457,      -11.97505838,      -11.93652808,      -11.69078335,      -12.53778663,      -11.40590699
          0,           0,        1458,      -11.95772341,      -11.91311174,      -11.68993049,      -12.33300095,      -11.38835042
          0,           0,        1459,      -11.96181845,      -11.91953477,      -11.69068779,      -12.51122487,      -11.39311156
          0,           0,        1460,      -11.97213824,       -11.9325189,      -11.69103368,      -12.62171549,       -11.4030072
          0,           0,        1461,      -11.97450734,      -11.93586608,      -11.69114122,      -12.61603602,      -11.40539026
          0,           0,        1462,      -11.96621437,      -11.92508235,      -11.69085854,      -12.45008987,       -11.3969154
          0,           0,        1463,      -11.96809228,      -11.92830604,      -11.69113534,       -12.6171143,      -11.39913352
          0,           0,        1464,      -11.97551019,      -11.93738769,       -11.6912657,      -12.69338017,      -11.40634095
          0,           0,        1465,      -11.97714332,      -11.93949893,      -11.69129511,      -12.67394637,      -11.40801734
          0,           0,        1466,      -11.97151423,       -11.9319376,      -11.69119003,       -12.5299767,      -11.40229717
          0,           0,        1467,      -11.94316246,      -11.89404525,      -11.68916762,      -12.24522851,      -11.37365453
          0,           0,        1468,      -11.95031337,      -11.90482788,      -11.69030171,      -12.43198169,      -11.38179851
          0,           0,        1469,      -11.96389647,      -11.92157625,      -11.69057343,      -12.54255208,      -11.39474508
          0,           0,        1470,      -11.97192864,      -11.93177009,      -11.69071424,      -12.57688737,      -11.40282322
          0,           0,        1471,      -11.97179763,      -11.93180446,      -11.69094679,      -12.54525058,      -11.40261793
          0,           0,        1472,      -11.97344384,      -11.93480586,      -11.69097036,      -12.63229848,      -11.40432014
          0,           0,        1473,      -11.97759789,       -11.9401181,      -11.69095503,      -12.63522629,      -11.40850299
          0,           0,        1474,      -11.97875173,       -11.9416229,      -11.69084843,      -12.61441797,      -11.40974211
          0,           0,        1475,      -11.97651369,      -11.93833181,      -11.69082677,      -12.56096943,      -11.40744074
          0,           0,        1476,      -11.96519275,      -11.92278252,      -11.69043466,      -12.40279748,      -11.39593024
          0,           0,        1477,      -11.96777062,      -11.92708853,      -11.69086409,      -12.56722837,      -11.39893289
          0,           0,        1478,      -11.97489133,      -11.93629077,      -11.69112036,      -12.65918466,      -11.40576452
          0,           0,        1479,      -11.97669695,      -11.93883989,      -11.69120372,      -12.65215219,      -11.40760548
          0,           0,        1480,      -11.97047663,      -11.93049808,      -11.69103629,      -12.50582193,      -11.40126804
          0,           0,        1481,      -11.97244924,      -11.93377483,      -11.69121709,      -12.65519773,      -11.40346359
          0,           0,        1482,       -11.9774472,      -11.93989799,      -11.69130742,      -12.71155905,      -11.40831714
          0,           0,        1483,      -11.97851353,      -11.94125232,      -11.69130981,      -12.69445101,      -11.40941729
          0,           0,        1484,      -11.97464159,      -11.93589786,      -11.69124087,      -12.57908647,       -11.4054785
          0,           0,        1485,      -11.97580516,      -11.93798111,      -11.69124515,      -12.69098743,      -11.40678506
          0,           0,        1486,       -11.9789287,      -11.94186054,      -11.69125688,      -12.71762095,      -11.40983307
          0,           0,        1487,      -11.97951721,      -11.94262119,      -11.69121422,      -12.69301634,      -11.41045303
          0,           0,        1488,      -11.97721248,      -11.93930758,      -11.69118288,      -12.61288065,      -11.40809602
          0,           0,        1489,      -11.96406418,      -11.92149643,      -11.69046819,      -12.40005652,      -11.39477655
          0,           0,        1490,      -11.96758784,      -11.92417568,      -11.68966924,      -12.33217463,      -11.39848517
          0,           0,        1491,      -11.95745999,      -11.91439074,      -11.69033356,      -12.47890301,      -11.38877381
