"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        8779,      -14.11441966,      -13.98265168,      -14.15627639
          0,           0,        8780,      -14.06152815,      -13.93981817,      -14.16519981
          0,           0,        8781,      -14.02535962,      -13.91099376,      -14.13443225
          0,           0,        8782,      -14.03259864,      -13.90502358,      -14.12161925
          0,           0,        8783,      -13.97005062,       -13.8382966,      -14.12779402
          0,           0,        8784,      -14.02401157,       -13.9039219,      -14.15142842
          0,           0,        8785,       -13.9789018,      -13.86819085,      -14.08883103
          0,           0,        8786,      -14.04186033,      -13.92642778,      -14.16337876
          0,           0,        8787,      -14.06983331,       -13.9482672,       -14.2216007
          0,           0,        8788,      -14.07765811,      -13.93767148,      -14.19924627
          0,           0,        8789,      -14.02787743,      -13.89601511,      -14.17129142
          0,           0,        8790,      -14.05536568,      -13.92925024,       -14.2106484
          0,           0,        8791,      -14.11762512,       -13.9962953,      -14.23164972
          0,           0,        8792,      -14.07175268,      -13.92903414,      -14.23025985
          0,           0,        8793,      -14.09571824,      -13.98387015,      -14.18582909
          0,           0,        8794,      -14.07490127,      -13.94147326,      -14.19792585
          0,           0,        8795,      -14.03012072,      -13.90625134,       -14.1112683
          0,           0,        8796,      -14.08173332,      -13.99215639,      -14.14464488
          0,           0,        8797,      -13.99025786,      -13.85850997,      -14.15966974
          0,           0,        8798,      -14.09201125,      -13.96697857,      -14.19926214
          0,           0,        8799,      -14.04692667,       -13.9278846,      -14.17027139
          0,           0,        8800,      -14.05598874,       -13.9393469,      -14.13642738
          0,           0,        8801,      -14.02678059,      -13.88353475,      -14.10026212
          0,           0,        8802,      -13.99051581,      -13.86804616,      -14.17854017
          0,           0,        8803,      -14.08945691,      -13.96805782,      -14.20779073
          0,           0,        8804,      -13.99883318,      -13.87668369,      -14.13145031
          0,           0,        8805,      -14.08843924,      -13.97508238,      -14.21987962
          0,           0,        8806,      -14.03123908,      -13.91622618,      -14.17501443
          0,           0,        8807,      -14.09597947,      -13.98548053,      -14.17016018
          0,           0,        8808,      -14.08654658,      -13.95123853,      -14.16079193
          0,           0,        8809,      -14.03835577,      -13.90111864,      -14.15303885
          0,           0,        8810,      -14.05589811,       -13.9246354,      -14.18198267
          0,           0,        8811,      -14.05803308,      -13.92218735,      -14.10178717
          0,           0,        8812,      -13.99087588,      -13.85986472,      -14.12701248
          0,           0,        8813,       -14.0347503,      -13.91883531,      -14.15497037
          0,           0,        8814,      -14.03684686,      -13.91250512,      -14.14433858
          0,           0,        8815,      -14.09537709,      -13.97973046,      -14.17648283
          0,           0,        8816,      -14.08692609,      -13.96266392,       -14.1597088
          0,           0,        8817,       -14.1382756,      -14.00319099,      -14.23309976
          0,           0,        8818,      -14.04452164,      -13.93563963,      -14.15817093
          0,           0,        8819,      -14.04453494,      -13.91643227,      -14.10688076
          0,           0,        8820,      -14.04043113,      -13.90395123,      -14.13087865
          0,           0,        8821,      -13.95368146,      -13.81521081,      -14.07029118
          0,           0,        8822,      -13.96980334,      -13.83990607,      -14.11758217
          0,           0,        8823,      -14.01083336,      -13.88089868,      -14.15401864
          0,           0,        8824,        -14.017766,      -13.90342441,      -14.11735311
          0,           0,        8825,      -14.02821664,      -13.91283636,      -14.17807075
          0,           0,        8826,      -14.05954189,      -13.91650286,      -14.15202776
          0,           0,        8827,      -14.06425895,      -13.92401122,      -14.12291272
          0,           0,        8828,      -14.06599345,      -13.92658229,      -14.19579351
          0,           0,        8829,      -14.02787518,      -13.91183187,      -14.15105027
          0,           0,        8830,      -14.09348759,      -13.96651113,      -14.16451135
          0,           0,        8831,      -14.06327056,      -13.92561039,       -14.0981994
          0,           0,        8832,      -14.07780318,      -13.94734497,      -14.22535425
          0,           0,        8833,      -14.00283046,      -13.88981537,      -14.09254262
          0,           0,        8834,      -14.01053554,      -13.89529613,      -14.09525583
          0,           0,        8835,      -14.00375484,       -13.8652184,      -14.09650412
          0,           0,        8836,      -14.00651652,      -13.87743918,      -14.15085807
          0,           0,        8837,      -14.05657282,      -13.91357034,      -14.16137847
          0,           0,        8838,      -14.00991102,      -13.87583676,      -14.10147385
          0,           0,        8839,      -13.99074028,      -13.86081113,       -14.1470948
          0,           0,        8840,      -14.03916564,      -13.90898777,      -14.18050018
          0,           0,        8841,      -13.99924907,      -13.87484386,      -14.11636556
          0,           0,        8842,      -13.99319807,      -13.86912166,      -14.14046901
          0,           0,        8843,      -14.03127987,      -13.92488448,       -14.1149649
          0,           0,        8844,      -14.19117023,      -14.06404879,      -14.23973582
          0,           0,        8845,      -14.02259755,      -13.91358579,      -14.09246324
          0,           0,        8846,       -13.9567087,      -13.82629884,      -14.13335597
          0,           0,        8847,      -14.05635183,        -13.925558,      -14.17053919
          0,           0,        8848,      -14.05086684,      -13.91653118,      -14.17817598
          0,           0,        8849,      -13.97166485,      -13.85497366,      -14.11137344
          0,           0,        8850,      -14.03565541,      -13.91723461,      -14.13361544
          0,           0,        8851,      -14.09997568,      -13.96326048,      -14.13478906
          0,           0,        8852,       -14.0623627,      -13.93679816,      -14.17041812
          0,           0,        8853,      -14.07496688,      -13.94736797,      -14.21283508
          0,           0,        8854,      -14.07830686,      -13.94745736,      -14.10548133
          0,           0,        8855,      -13.99802145,      -13.86588287,      -14.13088201
          0,           0,        8856,      -14.08352132,      -13.96759479,      -14.19231593
          0,           0,        8857,      -14.06233679,      -13.93942662,      -14.14669489
          0,           0,        8858,      -14.04739436,      -13.94216835,      -14.16774789
          0,           0,        8859,      -14.08945279,      -13.97324225,      -14.13856695
          0,           0,        8860,      -14.03048392,      -13.91750246,       -14.1583493
          0,           0,        8861,      -14.04190069,      -13.91257563,      -14.18291249
          0,           0,        8862,      -14.03385609,      -13.89248919,       -14.0990556
          0,           0,        8863,      -13.96349674,      -13.83882904,      -14.15266949
          0,           0,        8864,      -14.04785164,      -13.92802341,      -14.08812698
          0,           0,        8865,      -14.03281466,       -13.9146465,      -14.13485595
          0,           0,        8866,      -14.09578176,      -13.97412295,      -14.16414013
          0,           0,        8867,      -14.08411318,      -13.97283108,      -14.22596079
          0,           0,        8868,      -14.08467698,      -13.97259827,      -14.14530551
          0,           0,        8869,      -14.11294933,      -13.98803057,      -14.20915146
          0,           0,        8870,      -13.95428059,      -13.84193422,      -14.09437222
          0,           0,        8871,       -13.9698428,      -13.86332403,      -14.08333337
          0,           0,        8872,      -14.03903713,      -13.89862955,      -14.15936908
          0,           0,        8873,       -14.0000815,      -13.86859462,      -14.13082779
          0,           0,        8874,      -14.05440208,      -13.93897973,      -14.23134376
          0,           0,        8875,      -14.03962397,      -13.91861245,      -14.12710417
          0,           0,        8876,      -14.08877977,       -13.9701518,      -14.14727201
          0,           0,        8877,      -14.09865336,      -13.98481606,        -14.167143
          0,           0,        8878,      -14.06275782,       -13.9523921,      -14.17280435
          0,           0,        8879,      -13.99575367,      -13.85595487,       -14.1131582
          0,           0,        8880,      -13.95962118,        -13.834763,      -14.10359138
          0,           0,        8881,       -14.0103161,      -13.88433905,      -14.14560235
          0,           0,        8882,      -14.02529298,       -13.8773555,      -14.17529881
          0,           0,        8883,      -14.05960637,      -13.91598972,      -14.13361044
          0,           0,        8884,      -14.04322858,      -13.92645527,       -14.1416536
          0,           0,        8885,      -13.95431943,      -13.82710585,      -14.11144485
          0,           0,        8886,      -14.04526982,      -13.91198593,       -14.1714773
          0,           0,        8887,       -14.0027116,      -13.86601872,      -14.12393218
          0,           0,        8888,       -13.9812025,      -13.85686866,       -14.1088422
          0,           0,        8889,      -14.00679605,      -13.87857396,      -14.11368975
          0,           0,        8890,      -14.09645363,      -13.96726811,      -14.16726413
          0,           0,        8891,      -14.12766188,      -13.99686298,      -14.19961908
          0,           0,        8892,      -14.02755371,      -13.89257377,      -14.13071027
          0,           0,        8893,      -13.95014027,      -13.81993795,      -14.10751822
          0,           0,        8894,      -13.99514788,      -13.87075541,      -14.13264514
          0,           0,        8895,      -14.06642508,      -13.94523016,      -14.16885493
          0,           0,        8896,      -14.13661187,       -14.0235331,      -14.17253765
          0,           0,        8897,      -14.07585979,      -13.94396799,        -14.140971
          0,           0,        8898,      -14.05826231,      -13.93967211,       -14.1461449
          0,           0,        8899,      -14.08281573,      -13.97446122,      -14.13786866
          0,           0,        8900,      -14.07816989,      -13.97538566,      -14.16958662
          0,           0,        8901,      -14.08688287,      -13.95380497,      -14.11160731
          0,           0,        8902,       -14.0281958,      -13.89166317,      -14.12957429
          0,           0,        8903,      -13.99578045,      -13.86518101,      -14.12303118
          0,           0,        8904,      -14.01461128,      -13.88229323,      -14.08610585
          0,           0,        8905,      -14.03400966,      -13.90231423,      -14.11408623
          0,           0,        8906,      -14.08051427,      -13.93141225,      -14.15364384
          0,           0,        8907,      -14.00520952,      -13.86454021,      -14.14425521
          0,           0,        8908,      -14.01031135,      -13.89637555,      -14.16062553
          0,           0,        8909,      -14.07947752,      -13.97241208,      -14.16415235
          0,           0,        8910,      -14.10910591,       -13.9704077,      -14.15039652
          0,           0,        8911,      -14.04664548,       -13.9112198,      -14.19310454
          0,           0,        8912,      -14.02462053,      -13.89974145,       -14.1108198
          0,           0,        8913,      -14.10910801,      -13.98295732,      -14.19927594
          0,           0,        8914,      -14.07500104,      -13.94486531,      -14.15580665
          0,           0,        8915,      -14.07418165,      -13.94285106,      -14.10746163
          0,           0,        8916,      -14.00116245,       -13.8856229,      -14.15728726
          0,           0,        8917,      -14.01648274,      -13.90558751,      -14.12941091
          0,           0,        8918,      -14.02292553,      -13.91637287,      -14.16209742
          0,           0,        8919,      -14.00269226,      -13.87328356,      -14.10722391
          0,           0,        8920,      -14.08257453,      -13.94738118,      -14.15112696
          0,           0,        8921,      -14.07299049,      -13.95733419,      -14.18637392
          0,           0,        8922,      -14.05998792,      -13.92439694,      -14.10567916
          0,           0,        8923,      -14.02895453,      -13.89954127,      -14.12311182
          0,           0,        8924,      -14.01930721,      -13.89941325,      -14.16896534
          0,           0,        8925,      -14.04820736,      -13.93576896,      -14.19245575
          0,           0,        8926,      -13.99002895,      -13.86712877,      -14.07258348
          0,           0,        8927,      -14.06243242,      -13.94203916,      -14.18983611
          0,           0,        8928,      -14.08180891,      -13.94189066,      -14.18171755
          0,           0,        8929,      -14.07208473,      -13.94353157,      -14.17339445
          0,           0,        8930,      -14.02201841,       -13.9038901,      -14.18850051
          0,           0,        8931,      -14.07595999,      -13.95328731,      -14.20576863
          0,           0,        8932,      -14.09181631,      -13.96498235,      -14.19000637
          0,           0,        8933,      -14.05444239,      -13.94397296,      -14.18013327
          0,           0,        8934,      -13.98080538,      -13.86484849,      -14.10518287
          0,           0,        8935,       -14.0613779,       -13.9428994,      -14.18638374
          0,           0,        8936,      -14.10171196,      -13.97689398,      -14.24810819
          0,           0,        8937,      -14.08668269,      -13.97080807,      -14.16146573
          0,           0,        8938,       -14.0565056,       -13.9378064,      -14.21892791
          0,           0,        8939,      -14.09198513,      -13.94717552,       -14.1606968
          0,           0,        8940,      -13.98287926,      -13.86894522,      -14.08270535
          0,           0,        8941,      -13.97378194,      -13.84625271,      -14.11790927
          0,           0,        8942,      -14.05644369,      -13.93800466,      -14.15544376
          0,           0,        8943,      -14.01204095,      -13.89386316,      -14.12838372
          0,           0,        8944,      -14.02517793,      -13.91321309,      -14.13614148
          0,           0,        8945,      -14.02006275,      -13.90766825,      -14.12267567
          0,           0,        8946,      -14.07796888,      -13.92650407,      -14.10223473
          0,           0,        8947,      -13.95329745,      -13.82374951,      -14.11294353
          0,           0,        8948,      -13.98726768,      -13.86640944,      -14.11937821
          0,           0,        8949,      -13.98726845,      -13.85684786,       -14.1099954
          0,           0,        8950,      -14.07639186,      -13.93198335,      -14.17938031
          0,           0,        8951,      -14.11416864,      -13.98223708,       -14.2017438
          0,           0,        8952,      -14.06940348,      -13.95085626,      -14.14420839
          0,           0,        8953,      -13.98065358,      -13.85452944,      -14.11079374
          0,           0,        8954,      -14.00950871,      -13.89119626,      -14.15243211
          0,           0,        8955,      -14.00499025,      -13.88215506,      -14.13483233
          0,           0,        8956,      -14.07716829,      -13.94686661,      -14.16973837
          0,           0,        8957,       -14.0879368,      -13.95675938,       -14.1859395
          0,           0,        8958,       -14.0605793,      -13.92886654,      -14.15997703
          0,           0,        8959,      -14.10063117,      -13.98307781,      -14.18195212
          0,           0,        8960,      -14.07523617,      -13.96065156,      -14.21049646
          0,           0,        8961,       -14.0513862,      -13.92935772,       -14.0773726
          0,           0,        8962,      -14.03698656,      -13.91692811,      -14.17869234
          0,           0,        8963,       -14.0681168,      -13.95060556,      -14.12306018
          0,           0,        8964,      -14.10015398,      -13.96379616,       -14.1538899
          0,           0,        8965,        -14.078643,      -13.95046633,      -14.18324609
          0,           0,        8966,      -14.05621965,       -13.9242335,      -14.10127443
          0,           0,        8967,      -14.08002362,      -13.93699435,      -14.15062275
          0,           0,        8968,      -14.02723348,      -13.89789335,      -14.22585781
          0,           0,        8969,      -14.03288649,      -13.90868636,      -14.19772243
          0,           0,        8970,      -13.99811748,      -13.87875467,      -14.10711328
          0,           0,        8971,      -14.00705275,      -13.89885316,      -14.08178311
          0,           0,        8972,      -14.08110147,      -13.96899102,      -14.19494316
          0,           0,        8973,      -14.06237636,      -13.94549652,      -14.14761962
          0,           0,        8974,      -14.03933072,      -13.92829844,      -14.10166127
          0,           0,        8975,      -13.97888396,      -13.85466304,      -14.11730917
          0,           0,        8976,      -13.99517812,      -13.86819148,      -14.12069171
          0,           0,        8977,      -14.12655993,      -13.98253991,      -14.19612031
          0,           0,        8978,      -14.03755285,      -13.92507136,      -14.15871956
          0,           0,        8979,      -14.02890534,      -13.92233581,      -14.16217699
          0,           0,        8980,      -14.05996396,      -13.93660065,      -14.14529903
          0,           0,        8981,      -14.06828357,      -13.93113905,      -14.14697662
          0,           0,        8982,      -14.05963342,      -13.91755792,      -14.12545055
          0,           0,        8983,       -14.0502614,      -13.91911557,      -14.12332414
          0,           0,        8984,      -13.98819371,      -13.87078221,      -14.12806286
          0,           0,        8985,      -14.11001051,      -14.00051755,      -14.17858012
          0,           0,        8986,      -14.05885128,      -13.92987875,      -14.12879554
          0,           0,        8987,      -14.08918953,       -13.9670447,      -14.14363593
          0,           0,        8988,      -14.03203389,      -13.91759946,      -14.12461237
          0,           0,        8989,      -13.99845434,      -13.85709277,      -14.13672398
          0,           0,        8990,      -14.12804178,      -13.99128509,      -14.19663239
          0,           0,        8991,      -14.09630991,      -13.94688175,      -14.18771377
          0,           0,        8992,      -14.02392178,      -13.89790844,      -14.15370941
          0,           0,        8993,      -14.06278582,      -13.91809399,      -14.14433075
          0,           0,        8994,      -14.09594982,      -13.95314181,      -14.19798922
          0,           0,        8995,      -14.14167423,      -14.02463682,      -14.32907478
          0,           0,        8996,      -14.08764859,      -13.96602175,      -14.19618091
          0,           0,        8997,      -13.98802412,      -13.87773804,       -14.1052399
          0,           0,        8998,      -14.02075339,      -13.88966941,      -14.11141403
          0,           0,        8999,      -14.01527181,      -13.88193572,      -14.14108818
          0,           0,        9000,      -14.07837285,      -13.95792192,      -14.14697037
          0,           0,        9001,      -14.10884101,      -13.97606503,      -14.18659845
          0,           0,        9002,      -14.04779263,      -13.92547234,        -14.148668
          0,           0,        9003,      -14.06452658,      -13.94516763,      -14.15342523
          0,           0,        9004,      -14.05541958,      -13.95506273,      -14.20527569
          0,           0,        9005,      -13.96055375,      -13.84101163,      -14.12043594
          0,           0,        9006,      -14.04364514,      -13.92531304,      -14.16226247
          0,           0,        9007,      -14.00355727,      -13.88520242,      -14.17932672
          0,           0,        9008,      -14.02621155,      -13.88888647,      -14.20363549
          0,           0,        9009,      -14.06770249,      -13.93955429,      -14.12960441
          0,           0,        9010,      -14.06926484,      -13.95496958,      -14.14131789
          0,           0,        9011,      -14.00675197,      -13.90560095,      -14.18913901
          0,           0,        9012,      -14.07826816,      -13.96609374,      -14.18459968
          0,           0,        9013,      -14.07628693,      -13.96045162,      -14.12964802
          0,           0,        9014,      -14.05210949,      -13.91951457,      -14.16373323
          0,           0,        9015,      -14.12751057,      -14.01095369,      -14.23108876
          0,           0,        9016,      -13.99062309,      -13.87061503,      -14.10188065
          0,           0,        9017,      -14.01112162,      -13.90603631,       -14.1300813
          0,           0,        9018,      -14.03010585,      -13.90426299,      -14.18883955
          0,           0,        9019,      -14.01877487,      -13.88720169,      -14.21213288
          0,           0,        9020,      -14.02506393,      -13.90389418,      -14.16025019
          0,           0,        9021,      -14.10893981,      -13.98272986,      -14.19887215
          0,           0,        9022,      -14.13921349,      -14.04749599,       -14.2468373
          0,           0,        9023,      -14.07693492,      -13.93843641,      -14.18105426
          0,           0,        9024,      -14.01405471,      -13.87806299,      -14.14279064
          0,           0,        9025,      -13.93253607,      -13.80711407,      -14.08029107
          0,           0,        9026,      -14.00116536,      -13.85829141,      -14.14085774
          0,           0,        9027,      -14.02125802,      -13.87622935,      -14.11977976
          0,           0,        9028,       -13.9818695,      -13.84435687,      -14.09857481
          0,           0,        9029,      -14.01696648,      -13.88504997,      -14.11165548
          0,           0,        9030,      -14.03216958,      -13.91713237,       -14.1414844
          0,           0,        9031,      -14.07380282,      -13.96207353,      -14.14846958
          0,           0,        9032,      -14.01394139,      -13.88225581,      -14.18626136
          0,           0,        9033,       -14.1305017,       -14.0175129,       -14.1837119
          0,           0,        9034,      -13.98891098,      -13.86749542,      -14.11073159
          0,           0,        9035,      -14.03148914,       -13.9118583,      -14.11112661
          0,           0,        9036,       -14.0305555,      -13.89956551,      -14.12501785
          0,           0,        9037,      -14.00250659,      -13.88747821,       -14.1151874
          0,           0,        9038,      -14.05208943,      -13.88921244,      -14.14102535
          0,           0,        9039,      -14.05541515,      -13.93006002,      -14.15912039
          0,           0,        9040,      -14.02970885,       -13.9160208,      -14.16548296
          0,           0,        9041,      -14.14717117,      -14.03690736,      -14.20525537
          0,           0,        9042,      -14.03270028,      -13.90347769,      -14.11619196
          0,           0,        9043,      -14.01622184,      -13.90179414,      -14.14189906
          0,           0,        9044,      -13.98047797,      -13.85716468,      -14.05075557
          0,           0,        9045,      -14.02686505,      -13.92288452,      -14.17501243
          0,           0,        9046,      -14.10944356,      -13.97993167,      -14.16695455
          0,           0,        9047,        -14.055556,      -13.93296947,      -14.18659214
          0,           0,        9048,      -13.97985792,       -13.8640161,      -14.08665273
          0,           0,        9049,      -14.01246948,      -13.89546556,      -14.06149382
          0,           0,        9050,      -14.01296859,      -13.87450852,      -14.11896182
          0,           0,        9051,      -13.93315121,      -13.79828782,      -14.12793191
          0,           0,        9052,       -14.0749059,      -13.95396395,      -14.15316332
          0,           0,        9053,      -14.06698742,      -13.94321173,      -14.16196796
          0,           0,        9054,      -14.07407419,      -13.93765448,      -14.09983639
          0,           0,        9055,      -14.00960223,      -13.87939044,      -14.13349965
          0,           0,        9056,      -14.10525645,      -14.01718287,      -14.22067114
          0,           0,        9057,      -14.08146797,      -13.96280641,      -14.17463439
          0,           0,        9058,      -14.03359394,      -13.88148745,      -14.08919919
          0,           0,        9059,      -14.00463736,      -13.87263245,      -14.12426765
          0,           0,        9060,      -14.02689358,      -13.90272161,      -14.15720075
          0,           0,        9061,      -14.10114363,      -13.98791132,      -14.19136004
          0,           0,        9062,      -14.03917607,      -13.90862321,      -14.12398214
          0,           0,        9063,      -14.07607683,      -13.95324857,      -14.18653059
          0,           0,        9064,      -14.10334347,      -13.97150754,      -14.19162603
          0,           0,        9065,      -14.06314203,      -13.93458622,      -14.19735375
          0,           0,        9066,      -14.03804162,      -13.89649194,      -14.11410369
          0,           0,        9067,      -13.98657262,      -13.86592554,      -14.12896982
          0,           0,        9068,      -14.01565933,      -13.89669542,      -14.11489653
          0,           0,        9069,        -13.989299,      -13.87247822,      -14.11898139
          0,           0,        9070,      -14.03420306,      -13.87742522,      -14.10886018
          0,           0,        9071,      -14.02569819,      -13.89759392,      -14.13597949
          0,           0,        9072,      -14.05523581,      -13.91365047,      -14.14633784
          0,           0,        9073,      -14.07315379,      -13.95520356,      -14.13625261
          0,           0,        9074,      -14.00384677,      -13.87084559,      -14.13382402
          0,           0,        9075,      -13.95869331,      -13.85332805,      -14.11324741
          0,           0,        9076,      -14.09864699,      -13.98265862,      -14.22300843
          0,           0,        9077,      -14.08290706,       -13.9583493,      -14.20344449
          0,           0,        9078,      -14.07031919,      -13.94136526,       -14.1389861
          0,           0,        9079,      -14.06157788,      -13.91950239,       -14.1386511
          0,           0,        9080,      -14.05691213,      -13.93876454,      -14.12876288
          0,           0,        9081,      -14.00910951,      -13.89319744,      -14.14689199
          0,           0,        9082,      -14.05535635,      -13.92696981,      -14.18999334
          0,           0,        9083,        -14.045069,      -13.91635689,      -14.15986588
          0,           0,        9084,      -13.96918197,      -13.82819996,      -14.07670507
          0,           0,        9085,       -14.0526395,      -13.93086493,      -14.16598074
          0,           0,        9086,      -14.07092478,      -13.95623306,      -14.16021042
          0,           0,        9087,      -14.06227263,      -13.93725331,      -14.14545618
          0,           0,        9088,      -14.10732525,      -13.98916794,      -14.17528805
          0,           0,        9089,      -14.04198684,      -13.91857168,      -14.11562325
          0,           0,        9090,      -13.98840104,      -13.86478702,      -14.15898964
          0,           0,        9091,       -14.0563151,      -13.92495701,      -14.18405032
          0,           0,        9092,      -14.04266366,      -13.91279537,      -14.16239899
          0,           0,        9093,      -14.05320874,      -13.93491309,      -14.15173807
          0,           0,        9094,      -13.98685883,      -13.86975486,      -14.10936308
          0,           0,        9095,      -14.05425418,       -13.9204388,      -14.14173249
          0,           0,        9096,      -14.06774286,      -13.93331455,      -14.12781061
          0,           0,        9097,      -14.03766518,      -13.91482618,      -14.21576082
          0,           0,        9098,      -14.02895749,      -13.89838701,      -14.12907495
          0,           0,        9099,      -14.09742059,       -13.9767681,       -14.1734647
          0,           0,        9100,      -14.03394737,      -13.91399755,      -14.14613296
          0,           0,        9101,      -14.05304753,       -13.9310903,      -14.13457248
          0,           0,        9102,      -14.07807195,      -13.94469219,      -14.13950572
          0,           0,        9103,      -14.02874976,      -13.89089256,      -14.11121236
          0,           0,        9104,      -14.00529809,       -13.8736851,      -14.12996275
          0,           0,        9105,       -14.1451667,      -14.03777844,      -14.21354293
          0,           0,        9106,      -14.02766031,        -13.898372,      -14.13200438
          0,           0,        9107,      -14.01318614,      -13.87188536,       -14.0976483
          0,           0,        9108,      -14.01331839,      -13.86653322,      -14.11627058
          0,           0,        9109,      -14.02610555,      -13.90678792,      -14.15023184
          0,           0,        9110,      -14.07784013,      -13.98429211,      -14.24156049
          0,           0,        9111,       -14.1132217,       -13.9999587,      -14.16597736
          0,           0,        9112,      -14.06257996,      -13.93335869,      -14.15286766
          0,           0,        9113,       -14.0677404,       -13.9070185,      -14.11177475
          0,           0,        9114,      -14.01754464,      -13.87862976,      -14.17529014
          0,           0,        9115,      -14.08845535,       -13.9898678,      -14.20105092
          0,           0,        9116,      -14.02477883,      -13.90214285,      -14.14494898
          0,           0,        9117,      -14.01265643,      -13.88281545,      -14.14240702
          0,           0,        9118,      -14.03751474,      -13.89392618,      -14.14467024
          0,           0,        9119,      -14.03516183,      -13.89964223,      -14.14731017
          0,           0,        9120,      -14.05404382,      -13.92805326,      -14.18783532
          0,           0,        9121,      -14.02601409,      -13.90368117,      -14.16130949
          0,           0,        9122,      -14.09666753,      -13.97262484,      -14.17383087
          0,           0,        9123,      -14.08596324,      -13.97069476,      -14.15795788
          0,           0,        9124,      -14.08771222,      -13.98689228,      -14.18665368
          0,           0,        9125,      -13.96098616,      -13.83235767,      -14.07062344
          0,           0,        9126,      -14.09123143,       -13.9606947,      -14.21014238
          0,           0,        9127,       -14.0501792,      -13.92487464,      -14.14451628
          0,           0,        9128,      -14.05721496,      -13.93379445,      -14.20787623
          0,           0,        9129,      -13.95537603,      -13.82128653,      -14.12050873
          0,           0,        9130,      -14.02433812,      -13.90152646,       -14.0997577
          0,           0,        9131,      -14.06029589,      -13.94788909,      -14.17603078
          0,           0,        9132,      -13.99270427,      -13.87166978,      -14.10657618
          0,           0,        9133,      -14.06891724,      -13.97099871,       -14.1499829
          0,           0,        9134,      -14.11292842,       -13.9885643,      -14.20761258
          0,           0,        9135,      -14.03225937,      -13.89836706,      -14.08096485
          0,           0,        9136,      -14.01353159,      -13.90795757,      -14.13659673
          0,           0,        9137,      -14.05997207,      -13.94130439,      -14.20754494
          0,           0,        9138,      -14.09965757,      -13.97092157,      -14.23092897
          0,           0,        9139,      -14.09311433,      -13.96563649,      -14.14775038
          0,           0,        9140,      -14.02618423,      -13.89654188,       -14.1272472
          0,           0,        9141,      -14.01190551,      -13.90613733,       -14.1886217
          0,           0,        9142,      -14.01523376,      -13.90420207,      -14.15056264
          0,           0,        9143,      -14.05331981,       -13.9268716,      -14.13554925
          0,           0,        9144,      -14.01776092,      -13.88026889,       -14.1238299
          0,           0,        9145,      -14.02766249,      -13.89476694,      -14.14664216
          0,           0,        9146,      -13.96068112,      -13.84848744,      -14.11639151
          0,           0,        9147,      -14.03730869,      -13.93065253,      -14.18730597
          0,           0,        9148,       -14.0250224,      -13.90124363,      -14.08046204
          0,           0,        9149,      -14.02880402,      -13.91481393,      -14.12828482
          0,           0,        9150,       -14.0601875,      -13.94168652,      -14.25673481
          0,           0,        9151,      -14.02059107,      -13.89328465,      -14.11222635
          0,           0,        9152,      -14.08743989,      -13.95357108,      -14.12385508
          0,           0,        9153,      -14.06192836,      -13.93565363,      -14.14783917
          0,           0,        9154,      -14.09332962,      -13.96392363,      -14.18099265
          0,           0,        9155,      -14.13104272,      -14.00488142,      -14.20566794
          0,           0,        9156,      -14.07891655,      -13.96102171,      -14.16770797
          0,           0,        9157,      -13.99890658,      -13.87070203,      -14.11156924
          0,           0,        9158,      -14.07890785,      -13.95603247,      -14.17190779
          0,           0,        9159,      -14.06753515,      -13.93242093,      -14.11762164
          0,           0,        9160,      -13.97596837,      -13.84377996,      -14.10427583
          0,           0,        9161,      -13.96364904,      -13.83717423,      -14.12358738
          0,           0,        9162,      -14.04600501,      -13.91756961,       -14.1291918
          0,           0,        9163,      -14.05010211,      -13.91290371,       -14.0985366
          0,           0,        9164,      -14.05433401,      -13.92264527,      -14.13383856
          0,           0,        9165,      -13.98840038,      -13.87490915,      -14.09907283
          0,           0,        9166,      -14.09908127,      -13.96090627,      -14.16678814
          0,           0,        9167,      -14.03589351,      -13.88809112,      -14.11978888
          0,           0,        9168,      -14.03462327,      -13.90528925,      -14.14885793
          0,           0,        9169,      -14.05087021,      -13.92992666,      -14.16549067
          0,           0,        9170,      -14.08863666,      -13.96587801,      -14.15697343
          0,           0,        9171,       -14.0710627,       -13.9672231,      -14.17582811
          0,           0,        9172,       -14.0729992,      -13.96526539,      -14.19536549
          0,           0,        9173,      -14.13326058,      -13.99796367,       -14.2123419
          0,           0,        9174,      -14.04259017,       -13.9213945,      -14.13683617
          0,           0,        9175,      -14.12194572,      -14.00169057,      -14.25391967
          0,           0,        9176,      -14.06896993,      -13.93831613,      -14.13545202
          0,           0,        9177,      -14.03434159,      -13.90467709,      -14.12353229
          0,           0,        9178,      -14.01937469,       -13.8773352,      -14.14345562
          0,           0,        9179,      -14.02998479,      -13.90450888,      -14.14677689
          0,           0,        9180,      -14.00884766,      -13.88393681,      -14.12784929
          0,           0,        9181,      -14.04318344,      -13.91500624,      -14.15553771
          0,           0,        9182,       -14.0214042,      -13.91377937,      -14.08407927
          0,           0,        9183,      -14.04257948,      -13.94169485,      -14.11450557
          0,           0,        9184,      -14.03825897,      -13.92435673,      -14.16904979
          0,           0,        9185,      -14.09071145,      -13.96136921,      -14.14094135
          0,           0,        9186,      -14.02899141,      -13.89808494,      -14.15186703
          0,           0,        9187,      -14.11882038,      -13.96758541,      -14.18314793
          0,           0,        9188,      -13.99929904,       -13.8685803,      -14.11578881
